t_5s,fr_cool,T_in,duty,T_chamber,T_cool,gap,T_out
22325,18.832,283.804,217.062,1107.117,148.801,36.71,167.922
22326,18.834,283.663,217.062,1107.117,148.77125,36.73,167.952
22327,18.834,283.707,217.062,1107.117,148.79825,36.76,167.922
22328,18.834,283.652,217.062,1107.117,148.8615,36.81,167.952
22329,18.842,282.635,217.062,1107.117,148.78625,36.82,167.922
22330,18.838,282.386,217.062,1107.117,148.7355,36.87,167.922
22331,18.836,282.115,217.062,1107.117,148.8255,36.93,167.922
22332,18.838,282.895,217.062,1107.117,148.7685,36.97,169.512
22333,18.838,283.111,217.062,1107.117,148.8425,37.01,170.394
22334,18.842,283.068,217.062,1107.117,148.7685,37.03,170.418
22335,18.836,283.869,217.062,1107.117,148.8305,37.05,170.418
22336,18.836,283.804,217.062,1107.117,148.817,37.12,170.418
22337,18.834,284.605,217.062,1107.117,148.7685,37.12,170.394
22338,18.83,284.681,217.062,1107.117,148.81425,37.17,170.418
22339,18.834,284.832,217.062,1107.117,148.727,37.2,170.418
22340,18.834,286.423,217.062,1107.117,148.722,37.21,170.418
22341,18.84,287.04,217.062,1107.117,148.77,37.23,170.418
22342,18.83,287.192,217.062,1107.117,148.81275,37.25,170.418
22343,18.834,287.582,217.062,1107.117,148.8105,37.28,170.418
22344,18.836,287.149,217.062,1107.117,148.73675,37.32,170.442
22345,18.836,287.776,217.062,1107.117,148.7515,37.32,170.418
22346,18.836,287.517,217.062,1107.117,148.82775,37.39,170.394
22347,18.836,287.04,217.062,1107.117,148.87175,37.39,170.418
22348,18.836,287.17,217.062,1107.117,148.76625,37.4,170.418
22349,18.825,287.214,217.062,1107.117,148.81425,37.45,170.418
22350,18.834,287.874,217.062,1107.117,148.81075,37.48,170.418
22351,18.836,288.199,217.062,1107.117,148.78325,37.5,170.418
22352,18.83,288.718,217.062,1107.117,148.813,37.49,169.326
22353,18.832,288.383,217.062,1107.117,148.80925,37.51,169.17
22354,18.832,288.567,217.062,1107.117,148.77825,37.52,169.17
22355,18.838,288.448,217.062,1107.117,148.81075,37.53,169.17
22356,18.83,287.755,217.062,1107.117,148.73675,37.54,169.146
22357,18.842,287.603,217.062,1107.117,148.8225,37.54,169.17
22358,18.834,287.538,217.062,1107.117,148.781,37.53,169.17
22359,18.83,286.304,217.062,1107.117,148.74875,37.54,169.17
22360,18.836,286.001,217.062,1107.117,148.78325,37.53,169.17
22361,18.836,285.601,217.062,1107.117,148.78325,37.52,169.17
22362,18.834,285.471,217.062,1107.117,148.798,37.5,169.17
22363,18.836,284.215,217.062,1107.117,148.84025,37.48,169.17
22364,18.84,284.356,217.062,1107.117,148.7945,37.44,169.17
22365,18.84,283.836,217.062,1107.117,148.80775,37.44,169.17
22366,18.84,283.306,217.062,1107.117,148.765,37.44,169.17
22367,18.838,283.263,217.062,1107.117,148.80925,37.44,169.17
22368,18.84,283.295,217.062,1107.117,148.8535,37.38,169.146
22369,18.838,283.858,217.062,1107.117,148.7945,37.35,169.17
22370,18.842,283.858,217.062,1107.117,148.77975,37.33,169.2
22371,18.84,283.436,217.062,1107.117,148.836,37.28,169.17
22372,18.838,283.923,217.062,1107.117,148.74875,37.25,167.952
22373,18.838,283.544,217.062,1107.117,148.79575,37.2,167.922
22374,18.84,283.187,217.062,1107.117,148.77825,37.15,167.952
22375,18.836,284.085,217.062,1107.117,148.793,37.11,167.922
22376,18.838,284.919,217.062,1107.117,148.80925,37.06,167.922
22377,18.834,286.553,217.062,1107.117,148.71925,37.01,167.922
22378,18.838,288.025,217.062,1107.117,148.80775,36.98,167.952
22379,18.836,289.054,217.062,1107.117,148.80775,36.93,167.952
22380,18.832,289.974,217.062,1107.117,148.796,36.85,167.922
22381,18.84,289.952,217.062,1107.117,148.7635,36.78,167.922
22382,18.838,290.645,217.062,1107.117,148.7635,36.71,166.446
22383,18.838,290.883,217.062,1107.117,148.793,36.65,165.558
22384,18.838,290.807,217.062,1107.117,148.7685,36.53,165.558
22385,18.838,290.504,217.062,1107.117,148.77975,36.47,165.558
22386,18.842,291.121,217.062,1107.117,148.80925,36.42,165.558
22387,18.838,291.5,217.062,1107.117,148.76225,36.36,165.558
22388,18.838,291.695,217.062,1107.117,148.83725,36.31,165.558
22389,18.838,292.106,217.062,1107.117,148.83725,36.28,165.588
22390,18.832,292.734,217.062,1107.117,148.852,36.25,165.558
22391,18.836,293.221,217.062,1107.117,148.77975,36.19,165.558
22392,18.834,293.113,217.062,1107.117,148.80925,36.14,165.3
22393,18.842,292.15,217.062,1107.117,148.8065,36.1,164.34
22394,18.838,292.269,217.062,1107.117,148.7915,36.07,164.34
22395,18.84,291.868,217.062,1107.117,148.68825,36.03,164.34
22396,18.834,291.695,217.062,1107.117,148.79175,35.97,164.364
22397,18.842,291.76,217.062,1107.117,148.80775,35.95,164.34
22398,18.84,292.626,217.062,1107.117,148.77825,35.96,164.34
22399,18.849,292.831,217.062,1107.117,148.793,35.93,163.194
22400,18.834,292.907,217.062,1107.117,148.83725,35.94,163.194
22401,18.836,291.987,217.062,1107.117,148.8225,35.95,163.194
22402,18.838,291.922,217.062,1107.117,148.79175,35.93,162.288
22403,18.832,291.078,217.062,1107.117,148.80775,35.93,161.976
22404,18.836,290.764,217.062,1107.117,148.8225,35.94,161.952
22405,18.84,290.407,217.062,1107.117,148.805,35.98,161.976
22406,18.834,290.428,217.062,1107.117,148.79175,36.01,161.976
22407,18.84,290.569,217.062,1107.117,148.77825,36.05,161.976
22408,18.836,289.941,217.062,1107.117,148.833,36.08,161.976
22409,18.838,289.368,217.062,1107.117,148.80925,36.11,161.976
22410,18.836,289.075,217.062,1107.117,148.793,36.14,161.976
22411,18.83,288.881,217.062,1107.117,148.805,36.16,161.976
22412,18.834,288.534,217.062,1107.117,148.82275,36.21,163.146
22413,18.834,288.372,217.062,1107.117,148.793,36.26,164.052
22414,18.828,288.112,217.062,1107.117,148.8065,36.33,164.34
22415,18.832,287.69,217.062,1107.117,148.79175,36.39,164.34
22416,18.832,287.365,217.062,1107.117,148.74875,36.45,164.316
22417,18.834,286.532,217.062,1107.117,148.77825,36.51,164.364
22418,18.83,286.586,217.062,1107.117,148.7755,36.55,164.34
22419,18.832,286.099,217.062,1107.117,148.7355,36.62,164.364
22420,18.836,285.666,217.062,1107.117,148.833,36.69,164.34
22421,18.834,285.85,217.062,1107.117,148.8065,36.78,164.34
22422,18.838,286.066,217.062,1107.117,148.777,36.82,166.602
22423,18.838,285.287,217.062,1107.117,148.79025,36.89,167.898
22424,18.834,284.821,217.062,1107.117,148.82125,36.98,167.922
22425,18.838,283.111,217.062,1107.117,148.79025,37.06,167.952
22426,18.832,283.035,217.062,1107.117,148.78875,37.12,167.952
22427,18.838,282.895,217.062,1107.117,148.8345,37.21,167.922
22428,18.836,282.386,217.062,1107.117,148.7945,37.27,167.922
22429,18.836,282.224,217.062,1107.117,148.8375,37.39,167.922
22430,18.832,281.585,217.062,1107.117,148.8225,37.48,167.952
22431,18.832,280.827,217.062,1107.117,148.833,37.55,167.952
22432,18.832,280.351,217.062,1107.117,148.79175,37.64,170.052
22433,18.84,279.756,217.062,1107.117,148.80775,37.74,171.612
22434,18.83,279.409,217.062,1107.117,148.8065,37.81,171.612
22435,18.836,279.474,217.062,1107.117,148.777,37.9,171.612
22436,18.838,278.37,217.062,1107.117,148.82275,37.98,171.612
22437,18.836,277.915,217.062,1107.117,148.85075,38.09,171.588
22438,18.832,277.255,217.062,1107.117,148.805,38.13,171.612
22439,18.834,276.93,217.062,1107.117,148.80775,38.2,171.612
22440,18.836,277.039,217.062,1107.117,148.777,38.27,171.612
22441,18.84,277.255,217.062,1107.117,148.7945,38.3,171.612
22442,18.832,278.641,217.062,1107.117,148.8065,38.42,172.938
22443,18.834,277.493,217.062,1107.117,148.7945,38.5,174.006
22444,18.834,278.825,217.062,1107.117,148.836,38.54,174.03
22445,18.836,279.474,217.062,1107.117,148.80925,38.57,174.03
22446,18.836,280.026,217.062,1107.117,148.7635,38.61,174.03
22447,18.834,280.838,217.062,1107.117,148.7945,38.66,174.03
22448,18.834,281.314,217.062,1107.117,148.808,38.71,174.03
22449,18.838,282.148,217.062,1107.117,148.824,38.75,174.03
22450,18.834,282.754,217.062,1107.117,148.796,38.77,174.03
22451,18.834,283.468,217.062,1107.117,148.864,38.81,174.006
22452,18.825,283.425,217.062,1107.117,148.79175,38.84,172.806
22453,18.838,283.371,217.062,1107.117,148.83725,38.87,172.782
22454,18.725,282.602,217.062,1107.117,148.7635,38.91,172.782
22455,18.836,282.462,217.062,1107.117,148.80925,38.91,172.782
22456,18.832,282.245,217.062,1107.117,148.74875,38.91,172.782
22457,18.834,282.169,217.062,1107.117,148.79175,38.95,172.758
22458,18.834,282.765,217.062,1107.117,148.864,38.93,172.806
22459,18.825,281.921,217.062,1107.117,148.7755,38.93,172.806
22460,18.836,281.509,217.062,1107.117,148.85225,38.95,172.782
22461,18.83,281.682,217.062,1107.117,148.793,38.96,172.782
22462,18.83,280.914,217.062,1107.117,148.76625,38.95,169.38
22463,18.83,280.178,217.062,1107.117,148.793,38.99,168
22464,18.828,280.026,217.062,1107.117,148.7635,38.99,167.922
22465,18.832,278.879,217.062,1107.117,148.798,38.99,167.922
22466,18.781,277.829,217.062,1107.117,148.76225,39.02,167.952
22467,18.712,276.79,217.062,1107.117,148.77975,38.99,167.922
22468,18.748,276.292,217.062,1107.117,148.8105,38.99,167.952
22469,18.767,275.08,217.062,1107.117,148.86975,38.98,167.922
22470,18.721,273.553,217.062,1107.117,148.7945,38.98,167.952
22471,18.721,273.467,217.062,1107.117,148.80925,38.98,167.952
22472,18.718,273.391,217.062,1107.117,148.7945,38.99,165.588
22473,18.721,272.287,217.062,1107.117,148.793,38.96,165.558
22474,18.721,271.388,217.062,1107.117,148.8535,38.91,165.558
22475,18.729,272.07,217.062,1107.117,148.89775,38.89,165.558
22476,18.723,272.07,217.062,1107.117,148.76625,38.88,165.558
22477,18.723,272.179,217.062,1107.117,148.80925,38.88,165.588
22478,18.723,272.536,217.062,1107.117,148.77975,38.84,165.558
22479,18.721,272.774,217.062,1107.117,148.7635,38.79,165.558
22480,18.727,272.503,217.062,1107.117,148.81425,38.77,165.588
22481,18.723,272.557,217.062,1107.117,148.813,38.76,165.558
22482,18.729,272.796,217.062,1107.117,148.75025,38.71,164.34
22483,18.723,273.64,217.062,1107.117,148.84025,38.69,164.364
22484,18.727,274.149,217.062,1107.117,148.8275,38.63,164.34
22485,18.718,274.3,217.062,1107.117,148.7355,38.58,164.364
22486,18.716,274.582,217.062,1107.117,148.79575,38.53,164.364
22487,18.723,274.257,217.062,1107.117,148.793,38.5,164.34
22488,18.714,274.906,217.062,1107.117,148.76625,38.45,164.364
22489,18.723,275.632,217.062,1107.117,148.82525,38.38,164.34
22490,18.727,277.504,217.062,1107.117,148.81425,38.31,164.364
22491,18.725,278.229,217.062,1107.117,148.8105,38.26,164.364
22492,18.721,278.868,217.062,1107.117,148.781,38.22,164.34
22493,18.723,279.777,217.062,1107.117,148.81075,38.16,164.364
22494,18.725,280.308,217.062,1107.117,148.81275,38.12,164.34
22495,18.721,279.734,217.062,1107.117,148.82775,38.05,164.34
22496,18.723,280.6,217.062,1107.117,148.798,37.98,164.364
22497,18.721,280.448,217.062,1107.117,148.7995,37.94,164.34
22498,18.721,281.109,217.062,1107.117,148.88675,37.85,164.364
22499,18.721,281.498,217.062,1107.117,148.84025,37.83,164.364
22500,18.723,280.643,217.062,1107.117,148.84525,37.78,164.34
22501,18.727,280.99,217.062,1107.117,148.78475,37.71,164.364
22502,18.723,281.152,217.062,1107.117,148.798,37.65,165.324
22503,18.725,281.314,217.062,1107.117,148.798,37.64,165.588
22504,18.723,281.163,217.062,1107.117,148.781,37.61,165.558
22505,18.718,281.26,217.062,1107.117,148.79575,37.59,165.558
22506,18.723,281.682,217.062,1107.117,148.7995,37.56,165.558
22507,18.727,281.715,217.062,1107.117,148.8425,37.54,165.558
22508,18.729,281.812,217.062,1107.117,148.8255,37.53,165.558
22509,18.723,281.217,217.062,1107.117,148.8255,37.53,165.558
22510,18.729,281.985,217.062,1107.117,148.855,37.53,165.588
22511,18.723,282.353,217.062,1107.117,148.855,37.53,165.558
22512,18.725,282.267,217.062,1107.117,148.86975,37.51,165.588
22513,18.725,282.299,217.062,1107.117,148.883,37.51,165.558
22514,18.718,280.979,217.062,1107.117,148.824,37.5,165.588
22515,18.725,281.249,217.062,1107.117,148.8255,37.5,165.558
22516,18.727,281.791,217.062,1107.117,148.824,37.5,165.588
22517,18.725,281.628,217.062,1107.117,148.80925,37.51,165.588
22518,18.723,281.184,217.062,1107.117,148.88175,37.52,165.558
22519,18.721,281.953,217.062,1107.117,148.793,37.54,165.588
22520,18.725,281.293,217.062,1107.117,148.86825,37.56,165.558
22521,18.721,281.12,217.062,1107.117,148.80925,37.57,165.558
22522,18.725,280.632,217.062,1107.117,148.8535,37.6,164.442
22523,18.725,280.199,217.062,1107.117,148.85225,37.64,163.17
22524,18.725,281.022,217.062,1107.117,148.85225,37.67,163.17
22525,18.725,281.574,217.062,1107.117,148.824,37.71,163.17
22526,18.725,281.899,217.062,1107.117,148.836,37.74,163.194
22527,18.733,281.845,217.062,1107.117,148.867,37.78,163.17
22528,18.725,282.007,217.062,1107.117,148.85225,37.85,163.194
22529,18.723,281.931,217.062,1107.117,148.88175,37.88,163.194
22530,18.718,281.152,217.062,1107.117,148.8105,37.91,163.194
22531,18.723,279.983,217.062,1107.117,148.88175,37.95,163.17
22532,18.725,278.976,217.062,1107.117,148.82275,37.98,159.822
22533,18.725,278.099,217.062,1107.117,148.85075,38.02,159.588
22534,18.723,277.266,217.062,1107.117,148.80775,38.05,159.612
22535,18.725,276.043,217.062,1107.117,148.824,38.12,159.588
22536,18.718,275.545,217.062,1107.117,148.793,38.17,159.612
22537,18.721,275.588,217.062,1107.117,148.8655,38.2,159.588
22538,18.725,276.184,217.062,1107.117,148.8065,38.25,159.612
22539,18.723,275.805,217.062,1107.117,148.808,38.31,159.612
22540,18.725,275.805,217.062,1107.117,148.7755,38.37,159.612
22541,18.729,275.48,217.062,1107.117,148.7635,38.37,159.588
22542,18.725,274.711,217.062,1107.117,148.79025,38.46,157.302
22543,18.727,274.116,217.062,1107.117,148.793,38.49,157.194
22544,18.723,273.607,217.062,1107.117,148.79025,38.53,157.194
22545,18.727,274.322,217.062,1107.117,148.79175,38.56,157.17
22546,18.718,274.354,217.062,1107.117,148.8345,38.61,157.194
22547,18.729,272.243,217.062,1107.117,148.7755,38.62,157.194
22548,18.723,271.605,217.062,1107.117,148.836,38.63,157.194
22549,18.723,271.551,217.062,1107.117,148.84925,38.63,157.194
22550,18.716,271.886,217.062,1107.117,148.79175,38.63,157.194
22551,18.716,271.627,217.062,1107.117,148.8345,38.64,157.194
22552,18.729,271.594,217.062,1107.117,148.867,38.68,156.21
22553,18.723,271.583,217.062,1107.117,148.867,38.68,156
22554,18.721,271.746,217.062,1107.117,148.8345,38.68,156
22555,18.725,271.821,217.062,1107.117,148.81975,38.68,156
22556,18.723,271.464,217.062,1107.117,148.85075,38.68,156
22557,18.721,270.858,217.062,1107.117,148.8655,38.67,156
22558,18.721,270.522,217.062,1107.117,148.836,38.65,156
22559,18.727,270.544,217.062,1107.117,148.79175,38.61,156
22560,18.729,271.172,217.062,1107.117,148.836,38.61,156
22561,18.721,270.988,217.062,1107.117,148.82125,38.55,156
22562,18.727,270.923,217.062,1107.117,148.836,38.55,157.584
22563,18.725,270.533,217.062,1107.117,148.84925,38.53,158.34
22564,18.727,270.826,217.062,1107.117,148.80775,38.48,158.364
22565,18.727,269.927,217.062,1107.117,148.81975,38.46,158.388
22566,18.727,271.367,217.062,1107.117,148.82275,38.4,158.364
22567,18.725,271.497,217.062,1107.117,148.79175,38.38,158.388
22568,18.721,271.767,217.062,1107.117,148.88175,38.33,158.364
22569,18.727,271.908,217.062,1107.117,148.81975,38.3,158.364
22570,18.721,271.811,217.062,1107.117,148.8965,38.25,158.364
22571,18.727,271.627,220.445,1109.3934,148.85225,38.2,158.388
22572,18.725,272.211,220.445,1109.3934,148.836,38.17,159.144
22573,18.725,272.449,220.445,1109.3934,148.7635,38.15,159.588
22574,18.727,272.352,220.445,1109.3934,148.84925,38.06,159.612
22575,18.716,273.001,220.445,1109.3934,148.8065,38.04,159.588
22576,18.725,273.705,220.445,1109.3934,148.8655,37.99,159.612
22577,18.716,274.538,220.445,1109.3934,148.8655,37.94,159.612
22578,18.718,274.268,220.445,1109.3934,148.793,37.9,159.588
22579,18.721,274.279,220.445,1109.3934,148.8035,37.85,159.612
22580,18.725,274.224,220.445,1109.3934,148.895,37.83,159.612
22581,18.721,274.971,220.445,1109.3934,148.8225,37.79,159.612
22582,18.723,275.751,220.445,1109.3934,148.90825,37.76,160.626
22583,18.721,277.569,220.445,1109.3934,148.85075,37.72,160.782
22584,18.723,278.056,220.445,1109.3934,148.85075,37.67,160.782
22585,18.721,277.894,220.445,1109.3934,148.81975,37.64,160.782
22586,18.723,279.377,220.445,1109.3934,148.8655,37.59,160.782
22587,18.721,279.831,220.445,1109.3934,148.85075,37.57,160.782
22588,18.716,279.539,220.445,1109.3934,148.84925,37.56,160.752
22589,18.725,279.409,220.445,1109.3934,148.80925,37.53,160.782
22590,18.723,279.691,220.445,1109.3934,148.85225,37.52,160.782
22591,18.721,280.134,220.445,1109.3934,148.88025,37.49,160.782
22592,18.723,280.492,220.445,1109.3934,148.836,37.48,160.752
22593,18.725,280.687,220.445,1109.3934,148.85075,37.46,160.782
22594,18.723,281,220.445,1109.3934,148.85075,37.46,160.782
22595,18.723,280.687,220.445,1109.3934,148.82125,37.45,160.752
22596,18.718,280.567,220.445,1109.3934,148.8655,37.45,160.782
22597,18.723,280.308,220.445,1109.3934,148.8345,37.45,160.782
22598,18.727,280.383,220.445,1109.3934,148.81975,37.45,160.782
22599,18.718,280.622,220.445,1109.3934,148.84925,37.44,160.752
22600,18.723,281.412,220.445,1109.3934,148.8965,37.45,160.782
22601,18.721,280.784,220.445,1109.3934,148.88175,37.45,160.782
22602,18.723,281.672,220.445,1109.3934,148.82275,37.45,159.768
22603,18.723,282.364,220.445,1109.3934,148.8065,37.48,158.442
22604,18.718,281.845,220.445,1109.3934,148.76225,37.49,158.388
22605,18.712,282.213,220.445,1109.3934,148.85075,37.5,158.388
22606,18.725,282.548,220.445,1109.3934,148.824,37.54,158.388
22607,18.721,283.642,220.445,1109.3934,148.79325,37.54,158.364
22608,18.721,283.09,220.445,1109.3934,148.852,37.56,158.364
22609,18.725,283.317,220.445,1109.3934,148.8375,37.62,158.388
22610,18.723,282.602,220.445,1109.3934,148.8965,37.65,158.364
22611,18.727,282.527,220.445,1109.3934,148.852,37.67,158.364
22612,18.723,282.916,220.445,1109.3934,148.805,37.71,158.364
22613,18.725,283.198,220.445,1109.3934,148.8655,37.73,157.194
22614,18.727,283.079,220.445,1109.3934,148.836,37.74,157.194
22615,18.723,284.107,220.445,1109.3934,148.88175,37.82,157.17
22616,18.721,284.811,220.445,1109.3934,148.81975,37.86,157.194
22617,18.718,285.85,220.445,1109.3934,148.82275,37.91,157.194
22618,18.723,286.727,220.445,1109.3934,148.867,37.97,157.17
22619,18.716,287.463,220.445,1109.3934,148.85075,38.02,157.224
22620,18.723,287.863,220.445,1109.3934,148.8065,38.05,157.194
22621,18.714,288.069,220.445,1109.3934,148.86975,38.1,157.194
22622,18.725,288.004,220.445,1109.3934,148.88025,38.13,156
22623,18.727,288.242,220.445,1109.3934,148.86825,38.18,156
22624,18.729,288.783,220.445,1109.3934,148.8965,38.23,156
22625,18.723,289.01,220.445,1109.3934,148.80925,38.25,156
22626,18.725,288.935,220.445,1109.3934,148.86675,38.3,156
22627,18.721,289.617,220.445,1109.3934,148.8655,38.35,156
22628,18.721,289.097,220.445,1109.3934,148.914,38.38,156
22629,18.723,289.021,220.445,1109.3934,148.8965,38.4,156
22630,18.723,288.718,220.445,1109.3934,148.824,38.46,156
22631,18.727,288.199,220.445,1109.3934,148.83875,38.48,156
22632,18.729,288.751,220.445,1109.3934,148.824,38.53,154.83
22633,18.723,289.649,220.445,1109.3934,148.8225,38.56,154.806
22634,18.723,288.22,220.445,1109.3934,148.86825,38.61,154.782
22635,18.718,287.105,220.445,1109.3934,148.7945,38.62,154.782
22636,18.718,287.051,220.445,1109.3934,148.855,38.68,154.782
22637,18.723,287.636,220.445,1109.3934,148.8255,38.71,154.782
22638,18.725,287.69,220.445,1109.3934,148.84225,38.75,154.782
22639,18.725,288.069,220.445,1109.3934,148.7995,38.79,154.782
22640,18.725,287.798,220.445,1109.3934,148.86975,38.87,154.806
22641,18.729,287.733,220.445,1109.3934,148.872,38.91,154.782
